        Date first seen, Duration,     Src IP Addr,     Dst IP Addr,   Bytes
2020-02-25 08:52:23.580,    0.000,   192.168.250.1,  192.168.250.41,     449
2020-02-25 08:52:23.710,    0.000,  192.168.250.41,    52.114.75.73,    2870
2020-02-25 08:52:23.740,    0.000,    52.114.75.73,   217.15.20.194,    6790
2020-02-25 08:52:24.220,    0.000,  192.168.250.41, 192.168.250.255,     156
2020-02-25 08:52:18.810,    5.610,  192.168.250.50,   77.111.247.41,    4859
2020-02-25 08:52:18.840,    5.620,   77.111.247.41,   217.15.20.194,    3236
2020-02-25 08:52:26.570,    0.000,  192.168.250.41,  80.254.145.118,     555
2020-02-25 08:52:26.620,    0.000,  80.254.145.118,   217.15.20.194,   12327
2020-02-25 08:52:27.360,    0.000,  192.168.250.41,   192.168.250.1,     234
2020-02-25 08:52:27.360,    0.000,   192.168.250.1,  192.168.250.41,     318
2020-02-25 08:52:18.560,    8.990,  192.168.250.50,   77.111.247.41,     204
2020-02-25 08:52:26.740,    1.010,  192.168.250.41,  80.254.145.118,     466
2020-02-25 08:52:27.800,    0.000,  80.254.145.118,   217.15.20.194,     637
2020-02-25 08:52:28.420,    0.000,  192.168.250.41, 192.168.250.255,     156
2020-02-25 08:52:14.880,   15.040,   192.168.250.3,     192.168.0.4,     360
2020-02-25 08:52:14.880,   15.040,   192.168.250.3,   172.17.23.194,     360
2020-02-25 08:52:14.880,   15.040,   192.168.250.3,     192.168.0.4,     360
2020-02-25 08:52:30.490,    0.000,  192.168.250.50,   192.168.250.1,     176
2020-02-25 08:52:30.500,    0.000,   192.168.250.1,  192.168.250.50,    1062
2020-02-25 08:52:30.500,    0.000,  192.168.250.50,   192.168.250.1,     326
2020-02-25 08:52:30.500,    0.000,   192.168.250.1,  192.168.250.50,     809
2020-02-25 08:52:31.940,    0.000,  192.168.250.50,   192.168.250.1,     140
2020-02-25 08:52:31.960,    0.000,   192.168.250.1,  192.168.250.50,     558
2020-02-25 08:52:31.970,    0.000,  192.168.250.50,  185.26.182.105,    2696
2020-02-25 08:52:32.000,    0.000,  185.26.182.105,   217.15.20.194,    7320
2020-02-25 08:52:30.510,    4.350,  192.168.250.50,   52.188.42.235,    3786
2020-02-25 08:52:30.630,    4.340,   52.188.42.235,   217.15.20.194,    7037
2020-02-25 08:52:35.350,    0.000,   192.168.250.3,   192.168.250.1,     142
2020-02-25 08:52:35.350,    0.000,   192.168.250.1,   192.168.250.3,     322
2020-02-25 08:52:35.350,    0.000,   192.168.250.3,   192.168.250.1,     124
2020-02-25 08:52:35.350,    0.000,   192.168.250.1,   192.168.250.3,     124
2020-02-25 08:52:35.350,    0.000,   192.168.250.3,   192.168.250.1,     140
2020-02-25 08:52:35.350,    0.000,   192.168.250.1,   192.168.250.3,     140
2020-02-25 08:52:36.360,    0.000,  192.168.250.62,   192.168.250.1,     152
2020-02-25 08:52:36.360,    0.000,   192.168.250.1,  192.168.250.62,     152
2020-02-25 08:50:33.000,  126.150,    52.233.190.5,   217.15.20.194,    7255
2020-02-25 08:52:42.760,    0.000,   192.168.250.3,   192.168.250.1,     186
2020-02-25 08:52:42.760,    0.000,   192.168.250.1,   192.168.250.3,     218
2020-02-25 08:52:42.770,    0.000,   192.168.250.3,     93.92.192.5,    2969
2020-02-25 08:52:42.770,    0.000,     93.92.192.5,   217.15.20.194,    2528
2020-02-25 08:51:59.440,   45.210,   77.111.247.41,   217.15.20.194,    9286
2020-02-25 08:51:59.400,   45.250,  192.168.250.50,   77.111.247.41,    2824
2020-02-25 08:52:45.170,    0.000,   192.168.250.3,   172.17.23.194,     120
2020-02-25 08:52:45.170,    0.000,   172.17.23.194,   217.15.20.194,     192
2020-02-25 08:52:35.270,   11.200,    92.118.38.58,   217.15.20.194,    1031
2020-02-25 08:52:35.280,   11.190,   192.168.250.3,    92.118.38.58,     972
2020-02-25 08:52:32.040,   15.030,   192.168.250.3,     192.168.0.4,     360
2020-02-25 08:52:32.040,   15.030,   192.168.250.3,   172.17.23.194,     360
2020-02-25 08:51:17.280,   90.260,  192.168.250.27,   13.94.251.244,    2572
2020-02-25 08:52:45.170,    3.010,   192.168.250.3,     192.168.0.4,     240
2020-02-25 08:52:48.180,    0.000,     192.168.0.4,   217.15.20.194,     192
2020-02-25 08:52:53.820,    0.000,  192.168.250.50,   77.111.247.41,   10763
2020-02-25 08:52:53.860,    0.000,   77.111.247.41,   217.15.20.194,    3444
2020-02-25 08:52:09.940,   45.470,    40.97.166.34,   217.15.20.194,    4917
2020-02-25 08:46:18.580,  398.550,  173.194.222.95,   217.15.20.194,   11898
2020-02-25 08:46:18.560,  398.570,  192.168.250.27,  173.194.222.95,    3853
2020-02-25 08:46:18.790,  398.690,  173.194.222.95,   217.15.20.194,    5868
2020-02-25 08:46:18.780,  398.700,  192.168.250.27,  173.194.222.95,    6356
2020-02-25 08:52:09.800,   47.810,  192.168.250.57,    40.97.166.34,    1108
2020-02-25 08:52:45.170,   15.030,   192.168.250.3,     192.168.0.4,     360
2020-02-25 08:53:00.210,    0.000,     192.168.0.4,   217.15.20.194,     192
2020-02-25 08:50:57.300,  124.530,    52.233.190.5,   217.15.20.194,    7374
2020-02-25 08:51:33.080,   90.240,  192.168.250.57,   13.94.251.244,    2620
2020-02-25 08:50:58.270,  125.390,     40.74.49.80,   217.15.20.194,    6452
2020-02-25 08:50:57.200,  127.070,    40.90.22.188,   217.15.20.194,    8924
2020-02-25 08:52:53.570,   10.860,  192.168.250.50,   77.111.247.41,   23726
2020-02-25 08:52:56.610,    7.860,   77.111.247.41,   217.15.20.194,    4290
2020-02-25 08:50:57.260,  128.670,    13.107.3.128,   217.15.20.194,   44744
2020-02-25 08:53:06.320,    0.000,  192.168.250.41,   17.253.38.125,     152
2020-02-25 08:53:06.330,    0.000,   17.253.38.125,   217.15.20.194,     152
2020-02-25 08:53:06.340,    0.000,  192.168.250.41,   17.253.54.253,     152
2020-02-25 08:53:06.370,    0.000,   17.253.54.253,   217.15.20.194,     152
2020-02-25 08:53:06.370,    0.000,  192.168.250.41,   17.253.54.123,     152
2020-02-25 08:53:06.400,    0.000,   17.253.54.123,   217.15.20.194,     152
2020-02-25 08:53:06.460,    0.000,  192.168.250.41,  80.254.145.118,     595
2020-02-25 08:53:06.510,    0.000,  80.254.145.118,   217.15.20.194,   12327
2020-02-25 08:53:06.620,    0.000,   192.168.250.3,   192.168.250.1,     142
2020-02-25 08:53:06.620,    0.000,   192.168.250.1,   192.168.250.3,     322
2020-02-25 08:53:06.620,    0.000,   192.168.250.3,   192.168.250.1,     124
2020-02-25 08:53:06.620,    0.000,   192.168.250.1,   192.168.250.3,     124
2020-02-25 08:53:06.620,    0.000,   192.168.250.3,   192.168.250.1,     140
2020-02-25 08:53:06.620,    0.000,   192.168.250.1,   192.168.250.3,     140
2020-02-25 08:53:06.630,    0.000,  192.168.250.41,  80.254.145.118,     402
2020-02-25 08:53:06.680,    0.000,  80.254.145.118,   217.15.20.194,     637
2020-02-25 08:50:57.230,  129.610,  192.168.250.41,    13.107.3.128,    6103
2020-02-25 08:51:38.490,   88.440,  192.168.250.41,   95.100.189.68,    1797
2020-02-25 08:51:38.490,   88.440,  192.168.250.41,   95.100.189.68,    1797
2020-02-25 08:51:38.490,   88.440,  192.168.250.41,   95.100.189.68,    1797
2020-02-25 08:51:38.490,   88.450,   95.100.189.68,   217.15.20.194,    6825
2020-02-25 08:51:38.490,   88.450,   95.100.189.68,   217.15.20.194,    6825
2020-02-25 08:51:38.500,   88.440,   95.100.189.68,   217.15.20.194,    6825
2020-02-25 08:51:38.470,   88.500,  192.168.250.41,    104.76.38.94,    1887
2020-02-25 08:51:38.480,   88.500,    104.76.38.94,   217.15.20.194,   10409
2020-02-25 08:53:07.120,    0.000,  192.168.250.41,   17.253.38.125,     152
2020-02-25 08:53:07.140,    0.000,   17.253.38.125,   217.15.20.194,     152
2020-02-25 08:53:07.140,    0.000,  192.168.250.41,   17.253.54.253,     152
2020-02-25 08:53:07.180,    0.000,   17.253.54.253,   217.15.20.194,     152
2020-02-25 08:53:07.180,    0.000,  192.168.250.41,   17.253.54.123,     152
2020-02-25 08:53:07.210,    0.000,   17.253.54.123,   217.15.20.194,     152
2020-02-25 08:51:39.790,   88.030,     13.83.65.43,   217.15.20.194,   10036
2020-02-25 08:53:08.610,    0.000,  192.168.250.62,   192.168.250.1,     152
2020-02-25 08:53:08.610,    0.000,   192.168.250.1,  192.168.250.62,     152
2020-02-25 08:51:01.100,  127.580,    52.114.32.24,   217.15.20.194,    7291
2020-02-25 08:52:55.200,   15.020,   192.168.250.3,     192.168.0.4,     360
2020-02-25 08:52:55.200,   15.020,   192.168.250.3,   172.17.23.194,     360
2020-02-25 08:53:11.580,    0.000,  192.168.250.41,  80.254.145.118,     555
2020-02-25 08:53:11.620,    0.000,  80.254.145.118,   217.15.20.194,   12327
2020-02-25 08:53:11.690,    0.000,  192.168.250.41,  80.254.145.118,     402
2020-02-25 08:53:11.740,    0.000,  80.254.145.118,   217.15.20.194,     637
2020-02-25 08:53:13.150,    0.000,   34.201.100.14,   217.15.20.194,    1357
2020-02-25 08:53:13.150,    0.000,   192.168.250.3,   34.201.100.14,   10797
2020-02-25 08:53:13.800,    0.000,   34.201.100.14,   217.15.20.194,     854
2020-02-25 08:53:13.800,    0.000,   192.168.250.3,   34.201.100.14,    3665
2020-02-25 08:53:15.030,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:15.030,    0.000,   192.168.250.3,   34.201.100.14,     224
2020-02-25 08:53:15.160,    0.000,   34.201.100.14,   217.15.20.194,     565
2020-02-25 08:53:15.160,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:15.420,    0.000,   34.201.100.14,   217.15.20.194,     565
2020-02-25 08:53:15.420,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:15.680,    0.000,   34.201.100.14,   217.15.20.194,     894
2020-02-25 08:53:15.680,    0.000,   192.168.250.3,   34.201.100.14,    3681
2020-02-25 08:53:16.070,    0.000,   34.201.100.14,   217.15.20.194,     988
2020-02-25 08:53:16.080,    0.000,   192.168.250.3,   34.201.100.14,    3681
2020-02-25 08:53:01.220,   15.020,   192.168.250.3,     192.168.0.4,     360
2020-02-25 08:53:16.470,    0.000,   34.201.100.14,   217.15.20.194,     942
2020-02-25 08:53:16.470,    0.000,   192.168.250.3,   34.201.100.14,    3486
2020-02-25 08:53:16.470,    0.000,   34.201.100.14,   217.15.20.194,     890
2020-02-25 08:53:16.470,    0.000,   192.168.250.3,   34.201.100.14,    3486
2020-02-25 08:53:16.470,    0.000,   34.201.100.14,   217.15.20.194,     890
2020-02-25 08:53:16.470,    0.000,   34.201.100.14,   217.15.20.194,     942
2020-02-25 08:53:16.470,    0.000,   192.168.250.3,   34.201.100.14,    3486
2020-02-25 08:53:16.470,    0.000,   192.168.250.3,   34.201.100.14,    3486
2020-02-25 08:53:16.470,    0.000,   34.201.100.14,   217.15.20.194,     942
2020-02-25 08:53:16.470,    0.000,   192.168.250.3,   34.201.100.14,    3486
2020-02-25 08:53:16.860,    0.000,   34.201.100.14,   217.15.20.194,     795
2020-02-25 08:53:16.860,    0.000,   192.168.250.3,   34.201.100.14,     413
2020-02-25 08:53:16.860,    0.000,   34.201.100.14,   217.15.20.194,     795
2020-02-25 08:53:16.860,    0.000,   192.168.250.3,   34.201.100.14,     413
2020-02-25 08:53:16.870,    0.000,   34.201.100.14,   217.15.20.194,     795
2020-02-25 08:53:16.870,    0.000,   192.168.250.3,   34.201.100.14,     413
2020-02-25 08:53:16.870,    0.000,   34.201.100.14,   217.15.20.194,     795
2020-02-25 08:53:16.870,    0.000,   192.168.250.3,   34.201.100.14,     413
2020-02-25 08:53:16.880,    0.000,   34.201.100.14,   217.15.20.194,     795
2020-02-25 08:53:16.880,    0.000,   192.168.250.3,   34.201.100.14,     413
2020-02-25 08:53:17.130,    0.000,   34.201.100.14,   217.15.20.194,     946
2020-02-25 08:53:17.130,    0.000,   192.168.250.3,   34.201.100.14,    3681
2020-02-25 08:53:02.230,   15.030,   192.168.250.3,     192.168.0.4,     360
2020-02-25 08:53:02.230,   15.030,   192.168.250.3,   172.17.23.194,     360
2020-02-25 08:53:17.480,    0.000,  192.168.250.68,   192.168.250.1,     150
2020-02-25 08:53:17.480,    0.000,   192.168.250.1,  192.168.250.68,     438
2020-02-25 08:53:17.520,    0.000,   34.201.100.14,   217.15.20.194,    1007
2020-02-25 08:53:17.520,    0.000,   192.168.250.3,   34.201.100.14,     413
2020-02-25 08:53:17.670,    0.000,  192.168.250.27,   192.168.250.1,     200
2020-02-25 08:53:06.550,   11.200,    92.118.38.58,   217.15.20.194,    1031
2020-02-25 08:53:06.550,   11.200,   192.168.250.3,    92.118.38.58,     972
2020-02-25 08:53:17.750,    0.000,   192.168.250.1,  192.168.250.27,    1076
2020-02-25 08:53:17.750,    0.000,  192.168.250.27,   192.168.250.1,     378
2020-02-25 08:53:17.750,    0.000,   192.168.250.1,  192.168.250.27,    1526
2020-02-25 08:53:17.790,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.790,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.790,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.790,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.790,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.790,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.790,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.790,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.790,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.790,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.790,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.790,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.790,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:17.790,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:17.790,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.790,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.800,    0.000,   34.201.100.14,   217.15.20.194,    1141
2020-02-25 08:53:17.800,    0.000,   192.168.250.3,   34.201.100.14,   21760
2020-02-25 08:53:17.800,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.800,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.910,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.910,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.910,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.920,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.920,    0.000,   34.201.100.14,   217.15.20.194,    1345
2020-02-25 08:53:17.920,    0.000,   192.168.250.3,   34.201.100.14,   22202
2020-02-25 08:53:17.920,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.920,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.920,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:17.920,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:17.920,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:17.920,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:17.920,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:17.920,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:17.930,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:17.930,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.040,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.040,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.040,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.040,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.040,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.050,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.050,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.050,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.050,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:18.050,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.100,    0.000,   40.97.143.130,   217.15.20.194,    4865
2020-02-25 08:53:18.190,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.190,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.190,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.190,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.190,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.190,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.300,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.300,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.300,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.300,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.300,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.300,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.300,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.300,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.300,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.300,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.310,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:18.310,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.320,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:18.320,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.380,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.380,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.420,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.420,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.430,    0.000,   34.201.100.14,   217.15.20.194,    1293
2020-02-25 08:53:18.430,    0.000,   192.168.250.3,   34.201.100.14,   21364
2020-02-25 08:53:18.430,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.430,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.430,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.430,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.450,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.450,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.470,    0.000,  192.168.250.68,   35.224.99.156,     415
2020-02-25 08:53:18.500,    0.000,  192.168.250.27,   192.168.250.1,     132
2020-02-25 08:53:18.510,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.510,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.520,    0.000,   192.168.250.1,  192.168.250.27,     998
2020-02-25 08:53:18.530,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.530,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.550,    0.000,   34.201.100.14,   217.15.20.194,    1141
2020-02-25 08:53:18.550,    0.000,   192.168.250.3,   34.201.100.14,   21760
2020-02-25 08:53:18.550,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:18.550,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.550,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.550,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.570,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.570,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.570,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.570,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.580,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.580,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.620,    0.000,   35.224.99.156,   217.15.20.194,     476
2020-02-25 08:53:18.640,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.640,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.650,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.650,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.650,    0.000,  192.168.250.27,   192.168.250.1,     126
2020-02-25 08:53:18.660,    0.000,   192.168.250.1,  192.168.250.27,    1054
2020-02-25 08:53:18.660,    0.000,  192.168.250.27,   192.168.250.1,     301
2020-02-25 08:53:18.660,    0.000,   192.168.250.1,  192.168.250.27,     757
2020-02-25 08:53:18.680,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.680,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.690,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:18.690,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:18.700,    0.000,   34.201.100.14,   217.15.20.194,    1345
2020-02-25 08:53:18.700,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.700,    0.000,   192.168.250.3,   34.201.100.14,   22202
2020-02-25 08:53:18.700,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.710,    0.000,   34.201.100.14,   217.15.20.194,     466
2020-02-25 08:53:18.710,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.760,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.760,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.780,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.780,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.810,    0.000,   34.201.100.14,   217.15.20.194,     466
2020-02-25 08:53:18.810,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.810,    0.000,   34.201.100.14,   217.15.20.194,     466
2020-02-25 08:53:18.810,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.820,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.820,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:18.970,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:18.970,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.000,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:19.000,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.010,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:19.010,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.140,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:19.140,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.140,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:19.140,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:19.140,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:19.140,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.140,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:19.140,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:19.140,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:19.140,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:38:27.940,  891.200, 173.194.220.102,   217.15.20.194,   12111
2020-02-25 08:38:27.930,  891.220,  192.168.250.27, 173.194.220.102,   18172
2020-02-25 08:53:19.150,    0.000,  192.168.250.27,   192.168.250.1,     148
2020-02-25 08:53:19.150,    0.000,   192.168.250.1,  192.168.250.27,     936
2020-02-25 08:53:19.160,    0.000,   34.201.100.14,   217.15.20.194,     466
2020-02-25 08:53:19.160,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.270,    0.000,   34.201.100.14,   217.15.20.194,     466
2020-02-25 08:53:19.270,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:19.270,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.270,    0.000,   192.168.250.3,   34.201.100.14,     224
2020-02-25 08:53:19.270,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:19.270,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:19.270,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:19.270,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:19.270,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:19.270,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:19.340,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:19.340,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.390,    0.000,   34.201.100.14,   217.15.20.194,     506
2020-02-25 08:53:19.390,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.400,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:19.400,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:19.400,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:19.400,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.400,    0.000,   34.201.100.14,   217.15.20.194,     276
2020-02-25 08:53:19.400,    0.000,   192.168.250.3,   34.201.100.14,     172
2020-02-25 08:53:19.400,    0.000,   34.201.100.14,   217.15.20.194,    1293
2020-02-25 08:53:19.400,    0.000,   192.168.250.3,   34.201.100.14,   21364
2020-02-25 08:53:19.400,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:19.400,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.400,    0.000,   34.201.100.14,   217.15.20.194,     414
2020-02-25 08:53:19.400,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.410,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:19.410,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.520,    0.000,   34.201.100.14,   217.15.20.194,     454
2020-02-25 08:53:19.520,    0.000,   192.168.250.3,   34.201.100.14,     335
2020-02-25 08:53:19.530,    0.000,   34.201.100.14,   217.15.20.194,     454
